Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,LeadTime,Cluster
4985,US-2023-142405-CHO-SCR-58000,11-06-2025,05-12-2028,3,142405,United States,Seattle,Washington,98103,0,3,CHO-SCR-58000,12,7.2,2,5.0,2.2,3,0
4986,US-2023-127775-CHO-FUD-51000,11-06-2025,03-12-2028,2,127775,United States,New York City,New York,10035,0,0,CHO-FUD-51000,8,10.8,3,7.2,3.6,2,0
4987,US-2023-142405-CHO-FUD-51000,11-06-2025,05-12-2028,3,142405,United States,Seattle,Washington,98103,0,3,CHO-FUD-51000,8,10.8,3,7.2,3.6,3,0
4988,US-2023-120824-CHO-NUT-13000,12-06-2025,06-12-2028,2,120824,United States,Houston,Texas,77070,0,2,CHO-NUT-13000,10,6.98,2,4.98,2.0,1,0
4989,US-2023-120824-CHO-SCR-58000,12-06-2025,06-12-2028,2,120824,United States,Houston,Texas,77070,0,2,CHO-SCR-58000,12,7.2,2,5.0,2.2,1,0
4990,US-2023-103730-CHO-MIL-31000,12-06-2025,05-12-2028,0,103730,United States,Wilmington,Delaware,19805,0,0,CHO-MIL-31000,9,9.75,3,6.33,3.42,5,0
4991,US-2023-120824-CHO-TRI-54000,12-06-2025,06-12-2028,2,120824,United States,Houston,Texas,77070,0,2,CHO-TRI-54000,11,15.0,4,9.8,5.2,7,2
4992,US-2023-127208-CHO-NUT-13000,12-06-2025,05-12-2028,0,127208,United States,Decatur,Alabama,35601,0,1,CHO-NUT-13000,10,3.49,1,2.49,1.0,1,0
4993,US-2023-139941-CHO-FUD-51000,12-06-2025,07-12-2028,3,139941,United States,Long Beach,New York,11561,0,0,CHO-FUD-51000,8,10.8,3,7.2,3.6,3,0
4994,US-2023-120824-CHO-SCR-58000,12-06-2025,06-12-2028,2,120824,United States,Houston,Texas,77070,0,2,CHO-SCR-58000,12,28.8,8,20.0,8.8,4,1
4995,US-2023-120824-CHO-SCR-58000,12-06-2025,06-12-2028,2,120824,United States,Houston,Texas,77070,0,2,CHO-SCR-58000,12,7.2,2,5.0,2.2,4,0
4996,US-2023-127208-CHO-MIL-31000,12-06-2025,05-12-2028,0,127208,United States,Decatur,Alabama,35601,0,1,CHO-MIL-31000,9,9.75,3,6.33,3.42,5,0
4997,US-2023-103730-CHO-TRI-54000,12-06-2025,05-12-2028,0,103730,United States,Wilmington,Delaware,19805,0,0,CHO-TRI-54000,11,15.0,4,9.8,5.2,6,2
4999,US-2023-138688-CHO-SCR-58000,12-06-2025,06-12-2028,2,138688,United States,Los Angeles,California,90036,0,3,CHO-SCR-58000,12,7.2,2,5.0,2.2,3,0
5000,US-2023-120824-CHO-TRI-54000,12-06-2025,06-12-2028,2,120824,United States,Houston,Texas,77070,0,2,CHO-TRI-54000,11,11.25,3,7.35,3.9,1,0
5001,US-2023-139941-CHO-FUD-51000,12-06-2025,07-12-2028,3,139941,United States,Long Beach,New York,11561,0,0,CHO-FUD-51000,8,10.8,3,7.2,3.6,7,0
5002,US-2023-104633-CHO-FUD-51000,12-06-2025,06-12-2028,3,104633,United States,Pasadena,California,91104,0,3,CHO-FUD-51000,8,21.6,6,14.4,7.2,3,1
5003,US-2023-147375-CHO-NUT-13000,12-06-2025,04-12-2028,2,147375,United States,Chicago,Illinois,60623,0,2,CHO-NUT-13000,10,24.43,7,17.43,7.0,2,1
5004,US-2023-164035-CHO-SCR-58000,12-06-2025,07-12-2028,3,164035,United States,Chicago,Illinois,60610,0,2,CHO-SCR-58000,12,18.0,5,12.5,5.5,6,2
5005,US-2023-104633-CHO-MIL-31000,12-06-2025,06-12-2028,3,104633,United States,Pasadena,California,91104,0,3,CHO-MIL-31000,9,6.5,2,4.22,2.28,1,0
5006,US-2023-103730-CHO-FUD-51000,12-06-2025,05-12-2028,0,103730,United States,Wilmington,Delaware,19805,0,0,CHO-FUD-51000,8,21.6,6,14.4,7.2,2,1
5007,US-2023-120824-CHO-MIL-31000,12-06-2025,06-12-2028,2,120824,United States,Houston,Texas,77070,0,2,CHO-MIL-31000,9,29.25,9,18.99,10.26,5,1
5008,US-2023-147375-SUG-FUN-75000,12-06-2025,04-12-2028,2,147375,United States,Chicago,Illinois,60623,2,2,SUG-FUN-75000,1,4.5,3,1.8,2.7,4,0
5009,US-2023-103730-CHO-NUT-13000,12-06-2025,05-12-2028,0,103730,United States,Wilmington,Delaware,19805,0,0,CHO-NUT-13000,10,24.43,7,17.43,7.0,5,1
5010,CA-2023-121465-CHO-SCR-58000,12-06-2025,07-12-2028,3,121465,Canada,Charlottetown,Prince Edward Island,C0A,0,0,CHO-SCR-58000,12,10.8,3,7.5,3.3,4,0
5011,CA-2023-121465-CHO-NUT-13000,12-06-2025,07-12-2028,3,121465,Canada,Charlottetown,Prince Edward Island,C0A,0,0,CHO-NUT-13000,10,17.45,5,12.45,5.0,5,2
5012,CA-2023-121465-CHO-MIL-31000,12-06-2025,07-12-2028,3,121465,Canada,Charlottetown,Prince Edward Island,C0A,0,0,CHO-MIL-31000,9,19.5,6,12.66,6.84,3,2
5013,CA-2023-121465-CHO-MIL-31000,12-06-2025,07-12-2028,3,121465,Canada,Charlottetown,Prince Edward Island,C0A,0,0,CHO-MIL-31000,9,6.5,2,4.22,2.28,2,0
5014,US-2023-126795-CHO-FUD-51000,13-06-2025,06-12-2028,2,126795,United States,New York City,New York,10024,0,0,CHO-FUD-51000,8,7.2,2,4.8,2.4,4,0
5015,US-2023-136287-CHO-SCR-58000,13-06-2025,07-12-2028,3,136287,United States,Wichita,Kansas,67212,0,2,CHO-SCR-58000,12,10.8,3,7.5,3.3,1,0
5016,US-2023-155005-CHO-FUD-51000,13-06-2025,05-12-2028,2,155005,United States,Jackson,Michigan,49201,0,2,CHO-FUD-51000,8,10.8,3,7.2,3.6,2,0
5017,US-2023-108497-CHO-FUD-51000,14-06-2025,04-12-2028,1,108497,United States,Los Angeles,California,90036,0,3,CHO-FUD-51000,8,18.0,5,12.0,6.0,1,2
5018,US-2023-107216-CHO-NUT-13000,14-06-2025,07-12-2028,0,107216,United States,San Francisco,California,94122,0,3,CHO-NUT-13000,10,10.47,3,7.47,3.0,2,0
5019,US-2023-128223-CHO-SCR-58000,14-06-2025,04-12-2028,1,128223,United States,Anaheim,California,92804,0,3,CHO-SCR-58000,12,25.2,7,17.5,7.7,2,1
5020,US-2023-155747-CHO-TRI-54000,14-06-2025,11-12-2028,3,155747,United States,Philadelphia,Pennsylvania,19140,0,0,CHO-TRI-54000,11,7.5,2,4.9,2.6,5,0
5021,US-2023-132304-CHO-NUT-13000,14-06-2025,08-12-2028,3,132304,United States,Seattle,Washington,98103,0,3,CHO-NUT-13000,10,24.43,7,17.43,7.0,4,1
5022,US-2023-107216-CHO-NUT-13000,14-06-2025,07-12-2028,0,107216,United States,San Francisco,California,94122,0,3,CHO-NUT-13000,10,13.96,4,9.96,4.0,4,2
5023,US-2023-107216-CHO-NUT-13000,14-06-2025,07-12-2028,0,107216,United States,San Francisco,California,94122,0,3,CHO-NUT-13000,10,10.47,3,7.47,3.0,7,0
5024,US-2023-133872-CHO-MIL-31000,14-06-2025,07-12-2028,0,133872,United States,Boca Raton,Florida,33433,0,1,CHO-MIL-31000,9,13.0,4,8.44,4.56,2,2
5025,US-2023-133872-CHO-TRI-54000,14-06-2025,07-12-2028,0,133872,United States,Boca Raton,Florida,33433,0,1,CHO-TRI-54000,11,7.5,2,4.9,2.6,3,0
5026,US-2023-107216-CHO-NUT-13000,14-06-2025,07-12-2028,0,107216,United States,San Francisco,California,94122,0,3,CHO-NUT-13000,10,3.49,1,2.49,1.0,3,0
5027,US-2023-152765-CHO-MIL-31000,15-06-2025,08-12-2028,0,152765,United States,Houston,Texas,77036,0,2,CHO-MIL-31000,9,22.75,7,14.77,7.98,1,1
5028,US-2023-137127-CHO-MIL-31000,16-06-2025,12-12-2028,3,137127,United States,Newark,Delaware,19711,0,0,CHO-MIL-31000,9,9.75,3,6.33,3.42,1,0
5029,US-2023-148593-CHO-MIL-31000,16-06-2025,08-12-2028,2,148593,United States,Los Angeles,California,90045,0,3,CHO-MIL-31000,9,16.25,5,10.55,5.7,5,2
5030,US-2023-140977-SUG-FUN-75000,16-06-2025,09-12-2028,2,140977,United States,Chattanooga,Tennessee,37421,2,1,SUG-FUN-75000,1,1.5,1,0.6,0.9,2,0
5031,US-2023-123512-CHO-FUD-51000,17-06-2025,09-12-2028,0,123512,United States,Los Angeles,California,90045,0,3,CHO-FUD-51000,8,7.2,2,4.8,2.4,1,0
5032,US-2023-111682-CHO-SCR-58000,17-06-2025,08-12-2028,0,111682,United States,Troy,New York,12180,0,0,CHO-SCR-58000,12,18.0,5,12.5,5.5,1,2
5033,US-2023-107146-CHO-SCR-58000,17-06-2025,09-12-2028,0,107146,United States,Longmont,Colorado,80501,0,3,CHO-SCR-58000,12,14.4,4,10.0,4.4,6,2
5034,US-2023-107146-CHO-TRI-54000,17-06-2025,09-12-2028,0,107146,United States,Longmont,Colorado,80501,0,3,CHO-TRI-54000,11,11.25,3,7.35,3.9,2,0
5035,US-2023-129861-CHO-MIL-31000,17-06-2025,13-12-2028,3,129861,United States,Rochester,New York,14609,0,0,CHO-MIL-31000,9,9.75,3,6.33,3.42,5,0
5036,US-2023-111682-CHO-MIL-31000,17-06-2025,08-12-2028,0,111682,United States,Troy,New York,12180,0,0,CHO-MIL-31000,9,3.25,1,2.11,1.14,1,0
5037,US-2023-133613-CHO-FUD-51000,17-06-2025,12-12-2028,3,133613,United States,Waterbury,Connecticut,6708,0,0,CHO-FUD-51000,8,10.8,3,7.2,3.6,5,0
5038,US-2023-111682-CHO-MIL-31000,17-06-2025,08-12-2028,0,111682,United States,Troy,New York,12180,0,0,CHO-MIL-31000,9,13.0,4,8.44,4.56,4,2
5039,US-2023-133613-CHO-TRI-54000,17-06-2025,12-12-2028,3,133613,United States,Waterbury,Connecticut,6708,0,0,CHO-TRI-54000,11,7.5,2,4.9,2.6,5,0
5040,US-2023-123512-CHO-MIL-31000,17-06-2025,09-12-2028,0,123512,United States,Los Angeles,California,90045,0,3,CHO-MIL-31000,9,19.5,6,12.66,6.84,3,2
5041,US-2023-111682-CHO-NUT-13000,17-06-2025,08-12-2028,0,111682,United States,Troy,New York,12180,0,0,CHO-NUT-13000,10,6.98,2,4.98,2.0,3,0
5042,US-2023-159345-CHO-SCR-58000,17-06-2025,12-12-2028,3,159345,United States,San Diego,California,92024,0,3,CHO-SCR-58000,12,7.2,2,5.0,2.2,5,0
5043,US-2023-123512-CHO-SCR-58000,17-06-2025,09-12-2028,0,123512,United States,Los Angeles,California,90045,0,3,CHO-SCR-58000,12,14.4,4,10.0,4.4,3,2
5044,US-2023-111682-CHO-MIL-31000,17-06-2025,08-12-2028,0,111682,United States,Troy,New York,12180,0,0,CHO-MIL-31000,9,16.25,5,10.55,5.7,4,2
5045,US-2023-145842-CHO-MIL-31000,17-06-2025,10-12-2028,2,145842,United States,New York City,New York,10024,0,0,CHO-MIL-31000,9,9.75,3,6.33,3.42,2,0
5046,US-2023-111682-CHO-FUD-51000,17-06-2025,08-12-2028,0,111682,United States,Troy,New York,12180,0,0,CHO-FUD-51000,8,21.6,6,14.4,7.2,3,1
5047,US-2023-111682-CHO-MIL-31000,17-06-2025,08-12-2028,0,111682,United States,Troy,New York,12180,0,0,CHO-MIL-31000,9,6.5,2,4.22,2.28,3,0
5048,US-2023-133613-CHO-SCR-58000,17-06-2025,12-12-2028,3,133613,United States,Waterbury,Connecticut,6708,0,0,CHO-SCR-58000,12,10.8,3,7.5,3.3,5,0
5049,US-2023-131744-CHO-NUT-13000,18-06-2025,10-12-2028,2,131744,United States,Philadelphia,Pennsylvania,19134,0,0,CHO-NUT-13000,10,10.47,3,7.47,3.0,4,0
5050,US-2023-131744-CHO-TRI-54000,18-06-2025,10-12-2028,2,131744,United States,Philadelphia,Pennsylvania,19134,0,0,CHO-TRI-54000,11,7.5,2,4.9,2.6,7,0
5051,US-2023-163461-CHO-SCR-58000,18-06-2025,11-12-2028,0,163461,United States,Frankfort,Illinois,60423,0,2,CHO-SCR-58000,12,7.2,2,5.0,2.2,7,0
5052,US-2023-131744-CHO-TRI-54000,18-06-2025,10-12-2028,2,131744,United States,Philadelphia,Pennsylvania,19134,0,0,CHO-TRI-54000,11,7.5,2,4.9,2.6,7,0
5053,CA-2023-136547-CHO-MIL-31000,18-06-2025,12-12-2028,3,136547,Canada,Montreal,Quebec,H1A,0,0,CHO-MIL-31000,9,13.0,4,8.44,4.56,7,2
5054,US-2023-105760-OTH-KAZ-38000,19-06-2025,10-12-2028,0,105760,United States,San Francisco,California,94110,1,3,OTH-KAZ-38000,3,6.5,2,0.5,6.0,2,0
5055,US-2023-141397-CHO-NUT-13000,20-06-2025,11-12-2028,0,141397,United States,Pasadena,California,91104,0,3,CHO-NUT-13000,10,6.98,2,4.98,2.0,5,0
5056,US-2023-149965-CHO-NUT-13000,20-06-2025,15-12-2028,3,149965,United States,Oklahoma City,Oklahoma,73120,0,2,CHO-NUT-13000,10,10.47,3,7.47,3.0,5,0
5057,US-2023-140081-CHO-SCR-58000,20-06-2025,14-12-2028,3,140081,United States,Philadelphia,Pennsylvania,19120,0,0,CHO-SCR-58000,12,7.2,2,5.0,2.2,6,0
5058,US-2023-141397-CHO-SCR-58000,20-06-2025,11-12-2028,0,141397,United States,Pasadena,California,91104,0,3,CHO-SCR-58000,12,7.2,2,5.0,2.2,4,0
5059,US-2023-152534-CHO-FUD-51000,20-06-2025,15-12-2028,2,152534,United States,Salinas,California,93905,0,3,CHO-FUD-51000,8,7.2,2,4.8,2.4,7,0
5060,US-2023-141397-CHO-SCR-58000,20-06-2025,11-12-2028,0,141397,United States,Pasadena,California,91104,0,3,CHO-SCR-58000,12,10.8,3,7.5,3.3,2,0
5061,US-2023-140081-CHO-MIL-31000,20-06-2025,14-12-2028,3,140081,United States,Philadelphia,Pennsylvania,19120,0,0,CHO-MIL-31000,9,19.5,6,12.66,6.84,4,2
5062,US-2023-108581-CHO-TRI-54000,20-06-2025,16-12-2028,3,108581,United States,Carrollton,Texas,75007,0,2,CHO-TRI-54000,11,7.5,2,4.9,2.6,7,0
5063,US-2023-140081-CHO-FUD-51000,20-06-2025,14-12-2028,3,140081,United States,Philadelphia,Pennsylvania,19120,0,0,CHO-FUD-51000,8,28.8,8,19.2,9.6,2,1
5064,US-2023-152534-CHO-SCR-58000,20-06-2025,15-12-2028,2,152534,United States,Salinas,California,93905,0,3,CHO-SCR-58000,12,21.6,6,15.0,6.6,4,1
5065,US-2023-140081-CHO-SCR-58000,20-06-2025,14-12-2028,3,140081,United States,Philadelphia,Pennsylvania,19120,0,0,CHO-SCR-58000,12,10.8,3,7.5,3.3,5,0
5066,US-2023-141397-CHO-MIL-31000,20-06-2025,11-12-2028,0,141397,United States,Pasadena,California,91104,0,3,CHO-MIL-31000,9,22.75,7,14.77,7.98,5,1
5067,US-2023-141397-CHO-TRI-54000,20-06-2025,11-12-2028,0,141397,United States,Pasadena,California,91104,0,3,CHO-TRI-54000,11,11.25,3,7.35,3.9,1,0
5068,US-2023-108581-CHO-NUT-13000,20-06-2025,16-12-2028,3,108581,United States,Carrollton,Texas,75007,0,2,CHO-NUT-13000,10,13.96,4,9.96,4.0,3,2
5069,US-2023-169194-CHO-MIL-31000,20-06-2025,15-12-2028,3,169194,United States,Dover,Delaware,19901,0,0,CHO-MIL-31000,9,9.75,3,6.33,3.42,7,0
5070,US-2023-149965-CHO-MIL-31000,20-06-2025,15-12-2028,3,149965,United States,Oklahoma City,Oklahoma,73120,0,2,CHO-MIL-31000,9,3.25,1,2.11,1.14,6,0
5071,US-2023-169194-CHO-TRI-54000,20-06-2025,15-12-2028,3,169194,United States,Dover,Delaware,19901,0,0,CHO-TRI-54000,11,7.5,2,4.9,2.6,4,0
5072,US-2023-119865-CHO-MIL-31000,21-06-2025,16-12-2028,3,119865,United States,New York City,New York,10011,0,0,CHO-MIL-31000,9,6.5,2,4.22,2.28,6,0
5073,US-2023-119865-CHO-TRI-54000,21-06-2025,16-12-2028,3,119865,United States,New York City,New York,10011,0,0,CHO-TRI-54000,11,18.75,5,12.25,6.5,1,2
5074,US-2023-119865-CHO-NUT-13000,21-06-2025,16-12-2028,3,119865,United States,New York City,New York,10011,0,0,CHO-NUT-13000,10,20.94,6,14.94,6.0,3,1
5075,US-2023-168361-CHO-TRI-54000,21-06-2025,15-12-2028,3,168361,United States,Chicago,Illinois,60623,0,2,CHO-TRI-54000,11,3.75,1,2.45,1.3,4,0
5076,US-2023-140501-CHO-TRI-54000,23-06-2025,18-12-2028,3,140501,United States,New York City,New York,10009,0,0,CHO-TRI-54000,11,7.5,2,4.9,2.6,2,0
5077,US-2023-140501-CHO-TRI-54000,23-06-2025,18-12-2028,3,140501,United States,New York City,New York,10009,0,0,CHO-TRI-54000,11,18.75,5,12.25,6.5,7,2
5078,US-2023-140382-CHO-NUT-13000,23-06-2025,15-12-2028,2,140382,United States,San Francisco,California,94109,0,3,CHO-NUT-13000,10,10.47,3,7.47,3.0,3,0
5079,US-2023-140501-CHO-NUT-13000,23-06-2025,18-12-2028,3,140501,United States,New York City,New York,10009,0,0,CHO-NUT-13000,10,13.96,4,9.96,4.0,5,2
5080,US-2023-154256-CHO-FUD-51000,23-06-2025,17-12-2028,2,154256,United States,New York City,New York,10035,0,0,CHO-FUD-51000,8,25.2,7,16.8,8.4,1,1
5081,US-2023-140382-CHO-SCR-58000,23-06-2025,15-12-2028,2,140382,United States,San Francisco,California,94109,0,3,CHO-SCR-58000,12,3.6,1,2.5,1.1,3,0
5082,US-2023-140501-CHO-TRI-54000,23-06-2025,18-12-2028,3,140501,United States,New York City,New York,10009,0,0,CHO-TRI-54000,11,11.25,3,7.35,3.9,7,0
5083,US-2023-140501-CHO-TRI-54000,23-06-2025,18-12-2028,3,140501,United States,New York City,New York,10009,0,0,CHO-TRI-54000,11,18.75,5,12.25,6.5,3,2
5084,US-2023-140382-CHO-FUD-51000,23-06-2025,15-12-2028,2,140382,United States,San Francisco,California,94109,0,3,CHO-FUD-51000,8,14.4,4,9.6,4.8,7,2
5085,US-2023-142685-CHO-SCR-58000,23-06-2025,20-12-2028,3,142685,United States,Buffalo,New York,14215,0,0,CHO-SCR-58000,12,25.2,7,17.5,7.7,5,1
5086,US-2023-140382-CHO-MIL-31000,23-06-2025,15-12-2028,2,140382,United States,San Francisco,California,94109,0,3,CHO-MIL-31000,9,22.75,7,14.77,7.98,4,1
5087,US-2023-100300-CHO-TRI-54000,24-06-2025,16-12-2028,2,100300,United States,San Diego,California,92037,0,3,CHO-TRI-54000,11,11.25,3,7.35,3.9,2,0
5088,US-2023-166240-CHO-MIL-31000,24-06-2025,18-12-2028,3,166240,United States,Houston,Texas,77095,0,2,CHO-MIL-31000,9,6.5,2,4.22,2.28,5,0
5089,US-2023-100300-CHO-FUD-51000,24-06-2025,16-12-2028,2,100300,United States,San Diego,California,92037,0,3,CHO-FUD-51000,8,3.6,1,2.4,1.2,2,0
5090,US-2023-100300-CHO-TRI-54000,24-06-2025,16-12-2028,2,100300,United States,San Diego,California,92037,0,3,CHO-TRI-54000,11,15.0,4,9.8,5.2,4,2
5091,US-2023-101987-CHO-NUT-13000,24-06-2025,20-12-2028,3,101987,United States,Richmond,Indiana,47374,0,2,CHO-NUT-13000,10,31.41,9,22.41,9.0,3,1
5092,US-2023-130680-CHO-MIL-31000,24-06-2025,19-12-2028,3,130680,United States,San Diego,California,92024,0,3,CHO-MIL-31000,9,13.0,4,8.44,4.56,2,2
5093,US-2023-101693-CHO-TRI-54000,25-06-2025,17-12-2028,2,101693,United States,Houston,Texas,77070,0,2,CHO-TRI-54000,11,7.5,2,4.9,2.6,1,0
5094,US-2023-152051-CHO-FUD-51000,25-06-2025,19-12-2028,3,152051,United States,York,Pennsylvania,17403,0,0,CHO-FUD-51000,8,10.8,3,7.2,3.6,1,0
5095,US-2023-101693-CHO-MIL-31000,25-06-2025,17-12-2028,2,101693,United States,Houston,Texas,77070,0,2,CHO-MIL-31000,9,6.5,2,4.22,2.28,7,0
5096,US-2023-118913-CHO-NUT-13000,25-06-2025,19-12-2028,3,118913,United States,Los Angeles,California,90049,0,3,CHO-NUT-13000,10,10.47,3,7.47,3.0,5,0
5097,US-2023-152051-CHO-TRI-54000,25-06-2025,19-12-2028,3,152051,United States,York,Pennsylvania,17403,0,0,CHO-TRI-54000,11,15.0,4,9.8,5.2,4,2
5098,US-2023-152051-CHO-TRI-54000,25-06-2025,19-12-2028,3,152051,United States,York,Pennsylvania,17403,0,0,CHO-TRI-54000,11,22.5,6,14.7,7.8,7,1
5099,US-2023-114951-CHO-SCR-58000,26-06-2025,23-12-2028,3,114951,United States,San Francisco,California,94109,0,3,CHO-SCR-58000,12,10.8,3,7.5,3.3,5,0
5100,US-2023-102127-OTH-GUM-21000,26-06-2025,22-12-2028,3,102127,United States,New York City,New York,10035,1,0,OTH-GUM-21000,13,3.75,3,1.95,1.8,5,0
5101,US-2023-152331-CHO-SCR-58000,26-06-2025,20-12-2028,3,152331,United States,Chicago,Illinois,60653,0,2,CHO-SCR-58000,12,10.8,3,7.5,3.3,7,0
5102,US-2023-100790-CHO-NUT-13000,26-06-2025,22-12-2028,3,100790,United States,New York City,New York,10024,0,0,CHO-NUT-13000,10,17.45,5,12.45,5.0,6,2
5103,US-2023-118101-CHO-FUD-51000,26-06-2025,16-12-2028,1,118101,United States,Roseville,Michigan,48066,0,2,CHO-FUD-51000,8,3.6,1,2.4,1.2,5,0
5104,US-2023-144015-CHO-SCR-58000,26-06-2025,16-12-2028,1,144015,United States,Los Angeles,California,90036,0,3,CHO-SCR-58000,12,18.0,5,12.5,5.5,6,2
5106,US-2023-144015-CHO-MIL-31000,26-06-2025,16-12-2028,1,144015,United States,Los Angeles,California,90036,0,3,CHO-MIL-31000,9,6.5,2,4.22,2.28,1,0
5107,US-2023-119445-CHO-SCR-58000,26-06-2025,23-12-2028,3,119445,United States,Providence,Rhode Island,2908,0,0,CHO-SCR-58000,12,18.0,5,12.5,5.5,5,2
5108,US-2023-100790-CHO-SCR-58000,26-06-2025,22-12-2028,3,100790,United States,New York City,New York,10024,0,0,CHO-SCR-58000,12,18.0,5,12.5,5.5,1,2
5109,US-2023-118101-CHO-MIL-31000,26-06-2025,16-12-2028,1,118101,United States,Roseville,Michigan,48066,0,2,CHO-MIL-31000,9,13.0,4,8.44,4.56,4,2
5110,US-2023-144015-CHO-FUD-51000,26-06-2025,16-12-2028,1,144015,United States,Los Angeles,California,90036,0,3,CHO-FUD-51000,8,7.2,2,4.8,2.4,6,0
5111,US-2023-102127-CHO-TRI-54000,26-06-2025,22-12-2028,3,102127,United States,New York City,New York,10035,0,0,CHO-TRI-54000,11,15.0,4,9.8,5.2,6,2
5112,US-2023-102127-CHO-SCR-58000,26-06-2025,22-12-2028,3,102127,United States,New York City,New York,10035,0,0,CHO-SCR-58000,12,10.8,3,7.5,3.3,5,0
5113,US-2023-158708-SUG-SWE-91000,26-06-2025,19-12-2028,2,158708,United States,Plano,Texas,75023,2,2,SUG-SWE-91000,7,3.0,2,1.4,1.6,1,0
5114,US-2023-160234-CHO-FUD-51000,26-06-2025,23-12-2028,3,160234,United States,Atlanta,Georgia,30318,0,1,CHO-FUD-51000,8,3.6,1,2.4,1.2,2,0
5115,US-2023-153577-CHO-TRI-54000,27-06-2025,21-12-2028,3,153577,United States,Highland Park,Illinois,60035,0,2,CHO-TRI-54000,11,11.25,3,7.35,3.9,7,0
5116,US-2023-153577-CHO-SCR-58000,27-06-2025,21-12-2028,3,153577,United States,Highland Park,Illinois,60035,0,2,CHO-SCR-58000,12,25.2,7,17.5,7.7,7,1
5117,US-2023-161928-CHO-FUD-51000,27-06-2025,19-12-2028,2,161928,United States,San Francisco,California,94109,0,3,CHO-FUD-51000,8,7.2,2,4.8,2.4,6,0
5118,US-2023-154767-CHO-TRI-54000,28-06-2025,20-12-2028,2,154767,United States,Paterson,New Jersey,7501,0,0,CHO-TRI-54000,11,7.5,2,4.9,2.6,5,0
5119,US-2023-154767-CHO-MIL-31000,28-06-2025,20-12-2028,2,154767,United States,Paterson,New Jersey,7501,0,0,CHO-MIL-31000,9,6.5,2,4.22,2.28,5,0
5120,US-2023-154767-CHO-FUD-51000,28-06-2025,20-12-2028,2,154767,United States,Paterson,New Jersey,7501,0,0,CHO-FUD-51000,8,14.4,4,9.6,4.8,4,2
5121,US-2023-161095-CHO-NUT-13000,28-06-2025,18-12-2028,1,161095,United States,Los Angeles,California,90032,0,3,CHO-NUT-13000,10,6.98,2,4.98,2.0,3,0
5122,US-2023-154767-CHO-TRI-54000,28-06-2025,20-12-2028,2,154767,United States,Paterson,New Jersey,7501,0,0,CHO-TRI-54000,11,7.5,2,4.9,2.6,3,0
5123,US-2023-161095-CHO-SCR-58000,28-06-2025,18-12-2028,1,161095,United States,Los Angeles,California,90032,0,3,CHO-SCR-58000,12,10.8,3,7.5,3.3,6,0
5124,US-2023-154767-CHO-NUT-13000,28-06-2025,20-12-2028,2,154767,United States,Paterson,New Jersey,7501,0,0,CHO-NUT-13000,10,6.98,2,4.98,2.0,7,0
5125,US-2023-110044-CHO-MIL-31000,28-06-2025,22-12-2028,2,110044,United States,Chicago,Illinois,60610,0,2,CHO-MIL-31000,9,9.75,3,6.33,3.42,4,0
5126,CA-2023-187423-CHO-FUD-51000,28-06-2025,23-12-2028,3,187423,Canada,Montreal,Quebec,H1A,0,0,CHO-FUD-51000,8,21.6,6,14.4,7.2,4,1
5127,US-2023-140543-CHO-FUD-51000,29-06-2025,23-12-2028,2,140543,United States,Florence,South Carolina,29501,0,1,CHO-FUD-51000,8,21.6,6,14.4,7.2,4,1
5128,US-2023-162355-CHO-NUT-13000,30-06-2025,22-12-2028,2,162355,United States,Sandy Springs,Georgia,30328,0,1,CHO-NUT-13000,10,24.43,7,17.43,7.0,6,1
5129,US-2023-162355-CHO-SCR-58000,30-06-2025,22-12-2028,2,162355,United States,Sandy Springs,Georgia,30328,0,1,CHO-SCR-58000,12,10.8,3,7.5,3.3,3,0
5130,US-2023-135594-CHO-NUT-13000,30-06-2025,23-12-2028,2,135594,United States,Aurora,Illinois,60505,0,2,CHO-NUT-13000,10,24.43,7,17.43,7.0,7,1
5131,US-2023-158680-CHO-MIL-31000,01-07-2025,22-12-2028,0,158680,United States,Seattle,Washington,98115,0,3,CHO-MIL-31000,9,3.25,1,2.11,1.14,4,0
5132,US-2023-152163-CHO-TRI-54000,01-07-2025,21-12-2028,1,152163,United States,Columbia,South Carolina,29203,0,1,CHO-TRI-54000,11,7.5,2,4.9,2.6,7,0
5133,US-2023-152163-CHO-FUD-51000,01-07-2025,21-12-2028,1,152163,United States,Columbia,South Carolina,29203,0,1,CHO-FUD-51000,8,7.2,2,4.8,2.4,1,0
5134,US-2023-126431-CHO-FUD-51000,01-07-2025,21-12-2028,1,126431,United States,New York City,New York,10009,0,0,CHO-FUD-51000,8,3.6,1,2.4,1.2,5,0
5135,US-2023-152163-CHO-TRI-54000,01-07-2025,21-12-2028,1,152163,United States,Columbia,South Carolina,29203,0,1,CHO-TRI-54000,11,7.5,2,4.9,2.6,5,0
5136,US-2023-126431-CHO-MIL-31000,01-07-2025,21-12-2028,1,126431,United States,New York City,New York,10009,0,0,CHO-MIL-31000,9,29.25,9,18.99,10.26,7,1
5137,US-2023-126431-CHO-FUD-51000,01-07-2025,21-12-2028,1,126431,United States,New York City,New York,10009,0,0,CHO-FUD-51000,8,10.8,3,7.2,3.6,2,0
